Age,Gender,nationality,Ethnicity,Education,Income,State,BFAS_1,BFAS_2,BFAS_3,BFAS_4,BFAS_5,BFAS_6,BFAS_7,BFAS_8,BFAS_9,BFAS_10,BFAS_11,BFAS_12,BFAS_13,BFAS_14,BFAS_15,BFAS_16,BFAS_17,BFAS_18,BFAS_19,BFAS_20,BFAS_21,BFAS_22,BFAS_23,BFAS_24,BFAS_25,BFAS_26,BFAS_27,BFAS_28,BFAS_29,BFAS_30,BFAS_31,BFAS_32,BFAS_33,BFAS_34,BFAS_35,BFAS_36,BFAS_37,BFAS_38,BFAS_39,BFAS_40,BFAS_41,BFAS_42,BFAS_43,BFAS_44,BFAS_45,BFAS_46,BFAS_47,BFAS_48,BFAS_49,BFAS_50,BFAS_51,BFAS_52,BFAS_53,BFAS_54,BFAS_55,BFAS_56,BFAS_57,BFAS_58,BFAS_59,BFAS_60,BFAS_61,BFAS_62,BFAS_63,BFAS_64,BFAS_65,BFAS_66,BFAS_67,BFAS_68,BFAS_69,BFAS_70,BFAS_71,BFAS_72,BFAS_73,BFAS_74,BFAS_75,BFAS_76,BFAS_77,BFAS_78,BFAS_79,BFAS_80,BFAS_81,BFAS_82,BFAS_83,BFAS_84,BFAS_85,BFAS_86,BFAS_87,BFAS_88,BFAS_89,BFAS_90,BFAS_91,BFAS_92,BFAS_93,BFAS_94,BFAS_95,BFAS_96,BFAS_97,BFAS_98,BFAS_99,BFAS_100,FPPosture1,FPPosture2,FPPosture3,FPPosture4,FPPosture5,FPPosture6,FPPosture7,FPPosture8,FPPosture9,FPPosture10,FPPosture11,FPPosture12,FPPosture13,FPPosture14,FPPosture15,FPPosture16,FPPosture17,FPPosture18,FPPosture19,FPPosture20,SECS_1,SECS_2,SECS_3,SECS_4,SECS_5,SECS_6,SECS_7,SECS_8,SECS_9,SECS_10,SECS_11,SECS_12
52,0,US,1,6,7,NY,1,2,5,4,5,2,5,5,5,4,1,2,5,4,5,2,2,5,5,5,1,4,5,2,5,1,4,5,5,4,2,2,5,2,5,2,4,5,4,5,1,2,5,4,4,1,2,5,5,4,2,2,5,4,5,1,2,5,5,4,1,3,5,5,5,1,5,5,5,4,1,2,5,5,5,2,5,5,4,5,1,2,5,5,5,1,4,5,4,5,2,2,5,4,5,2,1,5,5,4,5,6,5,1,6,6,7,7,6,6,7,2,2,3,1,5,1,2,2,3,3,92,100,0,77,73,90,91,92,97,88,100
25,0,US,1,6,5,CA,4,2,2,5,1,4,2,2,5,4,1,5,1,3,2,2,3,4,3,2,3,5,2,4,1,2,5,5,3,3,3,5,3,3,3,3,4,5,3,4,4,3,4,2,3,1,3,2,4,3,5,3,2,2,3,1,2,1,5,3,5,4,2,1,4,5,1,5,4,1,1,4,3,2,3,4,4,1,2,1,2,2,1,4,1,1,4,4,4,3,5,2,2,3,2,3,1,5,2,1,3,3,7,2,4,4,2,5,6,2,6,2,7,5,3,1,3,3,5,3,60,71,86,98,12,43,65,81,62,69,94,91
25,0,US,5,6,5,NY,1,2,1,3,1,5,3,3,4,1,5,2,5,3,1,2,1,5,3,5,1,1,2,2,1,1,1,2,4,1,2,5,1,1,5,1,4,2,2,3,5,4,5,4,4,4,1,2,5,4,5,2,1,1,2,4,2,3,5,1,5,3,5,2,1,2,2,2,3,4,2,5,2,2,5,5,5,4,3,3,4,1,5,5,1,4,3,1,2,5,1,2,5,3,5,2,5,2,4,1,4,2,6,1,4,5,2,3,5,1,5,5,7,3,7,7,7,6,6,1,19,79,92,87,19,69,79,70,84,84,68,76
33,0,US,2,6,7,New York,5,5,4,4,4,1,4,5,4,4,1,4,5,5,5,2,4,5,4,4,2,4,5,5,4,1,4,5,5,4,1,2,5,2,4,2,4,4,5,4,2,4,4,5,5,2,4,5,4,1,1,3,5,2,5,2,4,4,4,2,1,5,4,5,4,1,5,4,4,4,1,4,5,5,4,2,5,5,4,5,1,5,5,4,5,1,4,4,1,5,1,4,5,3,4,1,5,4,2,4,5,5,5,5,5,5,4,5,4,3,5,5,4,3,2,4,4,5,4,5,29,84,72,81,35,81,71,68,78,88,80,78
36,1,US,1,2,2,india,3,4,2,3,2,2,2,4,2,2,2,2,4,4,4,3,4,2,3,2,4,3,3,4,3,2,2,2,3,2,2,4,4,4,2,4,4,2,2,2,4,2,2,2,3,3,2,4,4,4,4,4,4,4,4,4,2,1,2,3,2,4,2,4,2,3,4,4,3,2,4,2,2,3,2,4,4,3,4,4,2,5,4,3,3,2,4,2,1,4,2,3,4,2,2,2,3,3,4,2,4,2,3,3,2,2,2,2,2,6,2,4,2,6,2,2,2,2,5,2,12,65,75,71,25,73,70,68,66,72,72,69
36,0,US,2,6,6,New York,5,5,5,4,4,1,5,5,5,5,1,5,5,5,5,2,1,5,5,5,1,5,5,2,5,1,5,5,5,5,1,5,5,2,4,1,4,5,5,5,1,5,5,5,5,1,4,4,2,5,2,5,5,2,5,1,5,5,5,2,1,3,5,5,4,1,5,4,5,4,1,5,5,5,5,1,5,5,5,5,1,5,5,5,4,1,2,5,4,5,1,4,5,5,5,1,2,5,1,5,6,7,7,7,7,6,4,4,5,6,7,5,4,1,4,4,7,7,5,6,23,85,67,88,11,51,81,74,79,91,91,93
25,0,US,1,5,5,Indiana,3,2,3,4,3,2,4,3,3,3,2,4,3,2,2,3,3,3,3,3,3,3,2,3,3,3,4,3,2,4,4,3,4,2,3,2,3,4,3,4,2,3,3,4,3,3,4,2,2,3,3,3,2,2,4,4,3,2,4,3,4,2,3,2,4,3,4,3,4,3,2,3,3,3,4,3,3,2,3,3,4,3,3,4,3,3,2,4,3,3,3,4,3,3,3,4,3,3,3,4,5,4,5,4,4,5,5,4,5,4,5,4,4,3,4,3,4,4,4,4,94,73,83,88,14,3,90,86,58,83,100,41
24,1,US,1,8,6,IN,2,1,4,5,4,4,5,2,4,4,5,5,5,1,3,5,1,5,5,3,2,5,2,2,5,4,4,5,3,4,4,3,2,1,4,1,4,5,4,4,1,5,4,4,2,5,5,1,3,1,4,2,1,2,1,2,5,3,5,3,5,2,5,2,4,1,5,3,4,4,1,4,4,4,5,1,5,2,2,2,4,3,2,5,2,4,2,5,5,1,5,5,1,5,4,4,2,3,1,5,2,1,5,3,1,3,3,3,4,3,3,4,5,6,4,5,4,2,7,2,6,86,99,75,18,90,91,95,92,82,84,87
41,0,US,1,2,4,Michigan,1,5,5,3,5,1,5,5,1,4,1,5,5,5,5,1,5,5,3,5,1,5,5,5,5,1,5,5,1,5,1,5,5,5,5,1,5,5,1,1,1,5,5,5,5,1,5,5,1,5,1,5,5,5,5,1,4,4,1,5,1,5,4,5,4,1,5,4,1,1,3,5,4,5,4,1,5,5,5,5,1,5,5,4,5,1,5,5,3,5,1,5,5,4,5,1,5,5,1,4,6,6,6,6,6,6,4,5,6,5,4,1,2,2,2,2,5,5,6,7,50,75,60,0,50,0,50,50,100,70,50,50
33,0,US,1,6,5,Indiana,2,3,4,4,4,2,4,4,4,5,3,4,5,4,3,2,1,3,4,3,2,3,4,3,5,4,2,4,3,2,2,3,4,3,3,2,4,5,4,4,2,3,5,4,4,2,3,3,3,3,2,4,3,4,4,4,2,4,4,3,2,3,4,3,4,2,4,4,2,4,4,3,4,4,4,2,3,2,2,3,3,3,4,4,4,3,3,3,4,3,2,4,4,4,4,5,2,4,3,3,6,5,3,5,5,4,4,5,5,4,5,3,6,3,6,5,5,5,2,4,67,32,63,73,17,31,100,93,60,65,79,35
24,0,US,1,6,4,California,4,5,4,5,3,5,2,1,4,3,5,2,4,3,1,2,5,3,5,4,1,1,5,4,2,4,5,5,5,2,3,1,2,4,2,2,4,2,3,4,2,4,5,4,3,3,2,2,3,4,1,3,3,2,3,1,4,3,2,4,5,2,2,3,4,1,4,5,3,5,4,4,3,2,4,5,2,5,2,5,4,5,1,2,2,5,1,5,3,4,2,2,3,4,5,3,4,3,3,4,6,7,7,6,1,3,7,2,2,7,1,5,3,3,2,2,1,6,7,3,29,66,41,65,24,38,63,39,63,69,36,69
30,1,US,1,2,2,usa,2,3,4,4,4,4,5,2,4,3,3,2,3,2,3,3,1,4,4,4,1,4,3,2,4,2,3,3,3,4,3,2,3,3,3,3,2,4,3,4,4,3,4,5,4,2,3,3,2,4,3,4,3,2,3,2,4,4,3,3,2,4,5,2,3,3,3,4,3,3,4,4,4,5,4,3,4,3,2,3,3,3,3,3,2,4,3,3,3,2,3,4,3,5,4,2,3,4,3,4,6,5,4,4,6,5,4,5,4,2,5,6,5,2,6,5,4,4,3,5,13,83,70,86,11,69,68,79,78,78,79,65
33,0,US,1,6,5,NY,5,5,2,5,4,4,4,5,5,3,2,5,4,1,1,2,5,2,3,5,3,2,5,5,5,2,3,1,4,5,1,2,1,1,3,3,5,1,5,5,5,3,2,4,1,1,2,3,5,5,1,5,2,5,4,4,1,5,4,1,3,5,1,1,4,2,2,2,3,2,3,5,3,3,5,2,4,5,4,1,5,4,4,1,1,2,3,2,3,2,5,2,2,3,4,2,2,3,4,5,2,4,6,1,7,5,4,7,4,4,6,2,4,3,3,6,7,4,2,6,66,22,78,65,29,40,68,18,76,77,76,30
25,0,US,1,6,5,Georgia,2,1,5,5,4,5,4,2,4,5,5,4,1,2,2,2,2,4,5,5,1,5,2,2,5,5,5,4,2,5,4,2,2,1,5,1,2,5,4,4,1,4,5,5,2,5,4,1,1,2,4,2,2,2,2,1,5,5,5,2,4,1,5,1,4,5,1,2,4,5,2,4,5,4,5,2,1,1,1,1,4,1,2,4,2,4,1,5,5,2,5,5,1,4,4,4,2,4,1,5,6,7,7,5,7,5,6,6,7,3,6,5,7,3,7,5,5,6,2,6,42,80,87,77,18,74,92,78,64,85,95,71
35,0,US,1,4,6,Texas,5,1,4,5,4,1,1,2,4,1,5,4,2,1,3,1,5,5,5,5,5,4,4,2,5,1,5,5,2,4,2,3,1,1,4,2,2,5,3,5,5,3,4,4,3,4,4,3,2,1,3,1,2,5,2,2,4,5,4,2,5,2,4,3,5,1,5,3,3,1,2,1,4,4,4,1,2,4,4,4,4,2,1,5,3,1,3,3,4,4,4,5,1,4,4,3,1,5,3,2,3,5,2,1,1,2,7,1,5,4,4,7,7,7,7,4,1,1,1,7,19,86,61,66,71,79,62,59,100,73,71,31
29,0,US,1,5,4,new york,1,5,2,1,2,1,4,3,1,5,5,1,5,1,4,3,4,1,5,5,3,1,3,4,2,1,1,4,2,5,1,5,3,3,4,3,1,5,3,2,4,5,3,3,5,1,3,1,1,2,1,5,4,1,1,4,1,4,1,2,5,5,3,4,3,3,3,3,5,2,5,3,5,2,4,1,5,4,5,2,3,4,4,1,2,5,1,1,4,2,5,2,5,2,5,3,5,5,2,5,5,6,5,5,4,5,6,5,4,3,6,4,4,4,4,6,5,5,3,6,49,53,51,51,49,54,51,52,53,52,51,51
24,0,US,1,6,6,CA,5,3,5,2,1,2,4,4,5,2,5,4,1,5,1,3,2,1,1,3,2,5,4,2,4,2,5,3,2,2,4,1,3,5,2,3,2,3,5,2,2,2,1,4,2,2,2,2,4,5,5,4,1,2,4,5,4,4,1,4,4,3,4,1,2,4,2,3,4,5,1,3,2,4,5,3,1,1,3,4,1,4,2,5,3,1,4,5,3,5,4,3,2,5,2,3,5,4,3,5,6,1,3,4,4,3,7,6,7,6,2,3,6,2,3,2,5,7,5,6,43,58,57,66,42,39,57,58,58,54,40,64
35,0,US,2,6,4,UT,3,2,4,3,4,3,3,1,3,3,4,5,2,1,2,1,2,5,4,5,1,5,3,3,3,2,4,5,1,3,4,2,2,2,4,2,2,4,4,4,1,4,4,4,2,4,4,1,1,3,4,2,2,2,1,3,3,3,5,2,4,3,4,2,4,4,3,3,5,4,3,4,3,3,5,3,3,4,3,2,4,4,2,5,2,4,2,4,4,2,4,3,2,5,3,5,2,4,3,3,4,4,6,6,7,6,5,6,5,5,6,5,5,4,4,6,6,5,3,5,34,78,80,67,29,74,68,68,85,80,73,67
44,1,US,4,6,4,Florida,3,3,5,5,5,3,5,3,5,5,3,3,5,3,5,3,5,5,5,5,1,3,5,3,5,3,5,5,3,3,3,3,3,1,3,1,5,5,3,5,3,5,5,5,3,3,5,3,5,5,3,3,3,3,3,3,5,5,5,3,3,3,5,5,3,3,5,1,5,3,3,5,5,3,5,3,5,5,3,3,3,3,3,5,3,5,5,5,3,3,5,5,3,5,5,3,5,5,5,3,7,7,7,7,7,7,7,7,7,1,7,7,7,1,7,7,7,7,1,7,100,100,100,100,0,100,99,100,100,100,100,100
47,0,US,7,4,5,FL,1,2,4,4,5,1,2,5,4,5,2,3,5,2,5,1,4,4,5,3,1,4,5,3,5,1,4,5,4,4,1,3,5,2,5,1,5,4,2,3,1,4,4,4,4,1,5,2,3,4,1,3,5,1,5,1,5,3,3,5,1,3,5,5,5,1,5,2,3,4,1,4,4,4,5,2,5,3,5,4,1,4,4,5,5,1,2,4,3,4,1,4,5,5,5,1,2,4,5,4,4,4,6,5,6,4,6,6,5,5,5,4,4,6,4,4,2,1,1,6,23,100,91,94,90,100,17,17,86,90,10,72
30,1,US,1,5,5,INDIANA,1,1,4,4,4,5,5,1,4,5,5,5,2,2,2,2,1,5,4,5,2,4,1,2,4,5,4,5,2,5,5,1,1,2,5,1,2,5,5,4,1,5,5,5,2,4,5,2,1,1,4,1,4,1,2,1,5,5,4,1,5,1,5,2,4,5,1,1,5,5,2,5,5,4,4,1,2,1,2,1,4,1,1,4,1,5,1,4,5,1,5,5,1,4,5,5,2,5,2,4,7,6,6,6,5,6,7,7,7,2,6,7,7,1,7,6,6,7,2,5,28,57,82,75,47,93,53,73,66,75,61,85
34,1,US,3,8,4,Texas,2,2,4,5,3,3,5,3,4,5,2,3,2,1,3,1,3,5,5,3,4,5,4,2,3,4,5,3,2,5,4,3,4,3,5,2,3,3,5,5,1,5,3,5,2,4,4,2,4,1,5,3,3,2,3,2,5,5,3,2,3,3,5,1,3,4,1,1,3,3,3,4,4,3,4,2,2,3,1,1,4,2,1,5,3,2,2,4,4,3,5,4,2,3,4,2,3,5,2,3,6,5,7,6,5,7,6,7,6,4,7,4,6,4,4,7,5,5,1,5,22,89,99,79,1,75,91,73,83,59,72,62
28,0,US,5,6,4,IL,2,2,2,4,2,3,2,2,1,4,1,3,4,1,5,1,3,4,4,4,4,4,2,5,5,4,1,5,5,1,2,2,3,5,1,1,2,4,4,5,5,5,2,4,1,4,5,2,5,4,4,3,5,2,4,3,4,2,2,3,4,1,5,2,1,3,2,3,4,3,3,5,4,5,1,5,4,2,5,5,3,1,1,2,1,4,4,2,4,1,4,2,1,2,1,1,3,3,2,5,2,3,5,5,6,5,4,4,5,2,3,6,2,6,1,5,3,4,6,4,50,74,66,37,49,74,94,66,79,35,25,29
25,0,US,1,6,5,CA,1,5,1,5,3,5,1,2,3,1,2,1,3,3,5,4,4,4,1,5,3,4,1,3,5,2,1,3,2,5,2,4,1,5,1,4,4,5,5,3,3,4,4,1,1,3,5,1,4,2,5,5,3,1,2,3,1,3,4,5,5,1,5,1,2,4,5,3,3,3,3,4,5,5,3,4,3,5,5,3,1,2,2,4,4,4,1,4,5,1,3,2,5,5,4,4,5,1,4,2,3,1,3,5,1,4,2,4,1,4,1,3,1,1,4,2,1,7,2,7,13,78,75,39,86,69,42,68,26,92,75,34
41,1,US,1,4,4,North Carolina,4,3,1,1,2,4,5,2,2,5,5,2,1,2,2,3,2,2,1,3,4,3,1,1,1,3,5,1,1,4,4,4,4,4,4,3,5,1,1,3,4,4,2,3,3,2,5,4,2,2,5,2,2,2,3,3,5,5,1,4,4,3,2,1,5,3,5,4,1,1,4,2,1,5,1,4,5,3,2,5,5,5,1,3,1,4,5,2,1,5,5,2,1,5,2,4,3,5,1,4,7,7,7,7,7,7,3,2,7,2,4,3,2,1,2,2,7,7,5,7,100,51,14,100,28,0,100,100,100,100,100,65
25,1,US,1,8,7,FL,4,2,4,3,3,2,4,2,4,4,3,4,4,3,2,3,2,4,4,3,1,4,3,3,3,2,3,4,2,3,3,3,3,3,4,2,2,4,3,4,3,4,4,3,3,4,3,2,2,4,3,3,4,2,3,3,3,3,4,2,3,3,4,3,4,4,2,3,3,4,3,4,3,3,3,2,3,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,4,3,4,4,2,3,3,4,5,5,4,5,5,5,5,4,5,3,4,5,4,4,5,4,4,4,4,5,85,64,89,76,40,77,81,59,89,84,79,65
32,1,US,1,5,1,al,2,2,4,2,4,5,4,4,4,4,4,3,4,2,3,4,4,4,4,4,2,2,2,2,4,4,4,4,2,4,4,2,2,2,4,4,4,4,2,4,2,4,2,2,1,4,4,4,4,4,4,3,4,4,2,4,4,4,2,4,2,2,4,4,4,4,2,5,2,4,4,2,4,4,2,5,4,4,4,2,4,4,3,4,4,4,1,4,2,4,4,2,4,4,4,4,4,4,4,4,1,1,1,1,6,1,1,1,1,1,1,7,5,7,1,4,1,1,1,4,100,51,51,0,31,100,100,100,51,100,100,100
55,1,US,1,6,3,Alabama,2,4,4,2,3,2,5,4,2,5,3,4,4,2,4,2,4,4,2,4,2,4,4,2,4,2,3,3,2,4,1,4,4,2,3,2,4,4,2,4,4,4,4,3,4,2,3,4,3,4,2,3,2,3,4,2,3,3,3,4,2,4,3,3,4,2,4,4,3,4,4,4,4,4,4,2,4,4,3,4,2,4,4,3,4,2,3,4,3,4,2,4,4,3,4,2,4,4,2,4,4,4,5,4,4,5,4,5,5,4,5,4,6,4,4,5,3,3,3,4,100,71,94,100,91,94,100,99,71,61,100,100
58,0,US,1,6,3,California,1,5,5,5,4,1,3,4,3,5,1,4,5,5,5,2,5,3,4,4,2,5,5,5,4,1,3,4,5,4,1,5,5,5,4,2,5,3,4,2,1,5,5,5,4,1,3,3,4,3,1,5,5,4,3,2,3,1,4,4,1,5,3,5,5,1,5,3,5,4,2,5,2,4,4,1,5,5,4,4,1,4,3,4,4,1,5,2,3,1,1,5,4,5,4,2,4,4,4,3,6,6,5,3,6,6,4,6,4,4,6,1,3,2,1,1,6,6,7,6,0,1,43,1,0,1,8,0,35,27,39,60
61,0,US,1,6,5,WA,2,4,4,4,4,2,2,4,3,4,2,4,4,4,4,2,4,4,3,4,2,4,4,4,4,2,2,4,3,4,2,4,4,4,4,2,4,4,3,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,2,3,4,2,2,4,4,4,2,4,4,2,4,2,4,2,4,4,2,4,4,4,4,2,4,4,4,4,2,4,2,3,4,2,4,4,4,4,2,4,4,3,3,4,7,7,5,7,6,5,5,4,2,4,4,2,4,4,4,6,4,4,4,0,52,51,51,0,52,50,51,51,51,51,51
40,1,US,1,5,5,Indiana,4,4,3,3,4,2,3,2,4,4,2,4,4,2,2,3,2,4,4,3,2,3,3,4,4,2,3,4,3,4,3,2,3,3,4,2,2,4,4,3,3,4,4,3,4,3,3,4,3,3,3,3,3,2,3,3,4,3,3,3,2,4,4,2,4,4,4,3,4,3,3,4,3,3,3,2,4,4,2,3,4,4,3,4,2,3,2,3,3,3,3,4,4,4,4,3,3,4,3,4,4,4,5,5,4,5,6,6,5,3,5,4,6,4,4,6,5,5,2,5,60,65,83,70,18,59,93,71,71,75,68,83
30,0,US,1,7,1,YES,2,4,3,3,3,2,2,4,2,2,3,3,2,3,3,3,4,2,2,2,3,2,3,4,2,2,2,3,4,2,2,4,3,4,2,3,3,3,2,3,4,2,2,2,4,2,3,4,4,4,2,3,4,4,3,4,2,2,2,4,2,3,2,4,2,2,4,4,3,2,4,3,2,2,2,2,2,4,4,3,1,4,4,3,3,2,4,2,2,4,3,2,4,3,2,2,3,2,4,2,2,4,2,5,3,2,2,3,4,2,2,2,2,5,2,2,3,2,6,3,48,51,51,65,49,51,51,52,51,51,51,51
30,0,US,1,2,4,Florida,4,1,3,1,3,1,3,5,1,5,4,3,2,1,3,1,5,4,1,5,2,2,5,1,4,1,5,4,1,3,1,1,3,1,3,1,5,5,1,5,4,1,4,1,5,1,5,2,3,5,2,1,5,1,5,1,5,1,1,3,4,2,3,1,5,1,5,2,1,4,1,1,1,5,4,1,5,2,1,1,1,1,2,2,3,1,1,1,1,1,1,2,5,2,3,1,1,3,1,5,4,6,6,5,7,2,4,1,2,1,2,6,5,4,4,5,4,4,6,6,0,70,0,0,49,0,10,10,50,50,0,0
25,0,US,2,6,4,MD,2,1,4,5,4,4,4,1,4,5,4,4,2,1,2,2,2,4,5,4,1,3,1,1,5,4,4,5,1,4,5,2,2,2,4,1,1,3,4,4,1,5,4,5,2,4,5,2,2,2,5,1,2,2,1,2,4,4,4,1,4,2,4,2,5,4,2,2,4,5,3,4,5,4,5,1,1,2,2,2,5,1,2,3,1,4,1,4,4,1,4,4,2,5,5,5,2,4,1,5,6,5,6,6,6,6,5,5,7,3,5,5,6,1,5,6,7,7,2,6,33,67,79,100,36,61,87,69,72,61,67,81
25,1,US,1,8,7,Illinois,2,3,4,3,3,3,4,2,4,3,3,3,2,2,3,3,3,4,3,4,3,2,2,2,3,3,3,4,3,3,4,3,3,3,4,3,2,3,3,3,2,4,4,3,3,4,4,2,2,3,3,3,2,3,2,2,3,4,3,3,3,2,4,2,4,3,3,3,4,3,3,4,3,4,4,3,2,2,2,2,4,3,2,3,2,4,2,3,4,3,4,3,2,3,4,3,3,4,3,4,5,5,4,5,5,4,5,6,6,3,5,4,4,4,5,4,5,4,4,5,25,85,88,81,14,80,85,87,84,87,77,82
25,0,US,5,6,5,CA,1,1,5,5,5,3,3,2,5,2,4,1,2,1,5,5,2,3,4,1,2,3,4,2,3,3,2,2,5,5,1,2,5,1,5,2,4,1,2,2,3,4,5,4,2,5,3,3,3,2,3,2,1,2,3,5,2,2,3,1,2,2,5,5,3,5,1,4,5,2,2,3,4,3,5,3,1,3,3,3,4,3,3,1,2,4,3,4,4,2,4,1,4,3,4,4,3,2,1,2,4,3,4,4,7,3,6,3,5,1,1,2,6,6,5,5,5,5,3,1,27,84,73,88,18,86,77,71,100,92,86,79
72,0,US,1,6,3,mn,2,3,4,4,4,3,4,4,2,3,1,3,3,4,2,2,3,4,4,3,2,4,4,2,4,3,4,4,3,4,3,4,4,2,2,3,4,4,3,2,3,3,4,4,4,3,4,3,2,2,2,4,2,3,2,2,3,4,3,2,2,3,4,2,4,3,4,4,3,4,3,3,4,4,4,3,4,4,4,4,3,4,3,4,3,3,4,4,3,3,2,4,3,4,3,2,4,3,2,3,3,6,6,4,2,4,4,5,4,4,5,5,5,4,3,5,4,3,2,6,100,100,100,100,49,100,100,100,100,100,100,100
24,0,US,1,6,5,California,5,3,3,3,4,1,5,4,5,1,3,3,4,1,2,5,1,4,2,5,2,3,2,1,2,2,1,5,2,3,1,1,3,5,5,4,4,3,4,4,2,5,5,2,5,1,3,4,1,1,2,5,1,2,3,4,2,5,3,5,1,2,4,2,2,5,4,2,3,1,4,1,3,5,2,2,3,1,3,4,4,5,2,2,2,5,3,1,4,4,5,4,2,1,5,3,5,3,1,2,6,7,2,5,1,6,6,6,1,6,5,7,1,2,7,3,4,4,7,3,34,41,38,64,68,39,39,64,40,64,68,73
48,1,US,1,8,6,usa,1,1,5,4,5,5,5,1,5,4,4,5,2,1,1,1,2,5,4,4,1,5,1,1,4,4,4,5,2,4,5,1,2,2,5,2,2,5,4,5,2,5,5,4,1,5,5,2,2,2,5,1,1,2,2,2,4,5,4,2,5,1,5,1,4,4,2,2,5,5,2,4,5,4,4,2,2,2,2,2,4,1,2,4,2,4,2,5,5,2,4,5,1,4,4,5,1,5,2,4,6,7,6,6,6,6,6,6,7,2,7,6,6,2,6,7,7,6,2,7,13,72,82,81,12,86,90,81,80,82,85,89
32,0,US,1,6,5,Indiana,1,1,5,5,4,4,5,2,4,5,5,4,2,1,1,2,1,5,5,4,1,4,1,2,4,1,4,5,2,5,4,1,1,2,5,1,2,5,4,5,2,5,4,5,1,5,5,3,3,2,5,1,2,2,3,1,4,4,5,1,5,1,5,1,5,5,2,2,5,4,3,4,5,4,4,1,1,2,2,2,5,1,2,5,2,4,1,5,4,2,4,5,1,3,4,5,1,5,2,4,6,6,6,6,6,5,6,6,6,2,6,6,4,2,6,5,6,6,2,6,74,72,77,81,33,75,70,69,75,80,68,72
24,1,US,1,10,3,California,3,3,3,4,3,5,4,2,2,4,3,5,2,4,1,2,1,5,1,4,2,1,1,1,5,5,3,5,3,3,5,3,3,1,5,1,3,4,3,5,3,2,5,5,5,2,5,3,1,2,2,4,1,2,2,2,4,1,3,3,4,3,3,4,2,5,4,4,5,3,4,2,4,3,1,4,1,2,1,2,1,1,1,4,5,3,4,5,4,2,3,1,2,4,4,4,1,3,2,3,3,5,2,6,3,6,7,6,7,6,7,5,1,2,7,7,5,3,1,7,85,90,82,95,11,10,84,83,72,97,92,17
33,1,US,1,8,4,South Carolina,3,2,3,4,3,4,3,2,4,4,3,4,5,2,2,3,3,4,3,4,2,4,3,4,3,2,3,3,3,4,2,3,4,3,3,3,3,4,4,3,5,4,4,4,3,4,3,3,3,5,3,3,3,3,2,3,4,3,3,3,1,2,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,5,3,5,3,3,5,4,3,3,2,4,3,3,3,4,4,4,3,3,3,3,3,4,6,5,6,6,6,4,5,4,5,4,5,4,5,2,4,4,6,5,3,6,74,64,69,58,22,29,85,72,48,79,91,64
66,1,US,1,6,5,INDIANA,2,3,3,3,3,3,4,2,4,3,3,3,2,2,3,2,2,4,3,4,2,3,3,2,3,4,3,3,2,4,3,3,2,2,4,2,2,4,3,3,2,4,4,4,2,3,4,2,3,2,3,2,3,3,2,2,3,4,3,2,4,2,3,2,3,3,3,2,4,4,2,3,4,3,4,2,3,2,2,2,3,3,2,3,2,4,3,3,4,3,4,4,3,3,3,3,3,4,2,3,6,6,6,6,6,5,5,6,6,2,6,5,6,3,6,5,5,6,2,6,24,69,80,85,30,79,77,71,86,72,88,84
40,0,US,1,6,1,California,2,4,2,2,2,2,2,2,4,2,2,2,4,4,4,4,4,3,3,3,4,2,2,3,2,2,2,2,4,3,4,4,4,4,2,4,4,3,2,2,4,2,4,2,4,2,2,4,3,4,2,4,4,4,4,2,2,2,2,4,2,4,2,2,2,2,4,4,2,4,3,4,3,4,2,4,3,4,4,4,2,4,4,3,4,2,3,2,3,4,3,2,4,2,2,2,3,2,3,4,3,2,2,2,2,2,4,2,2,6,2,3,2,6,3,2,2,7,6,2,0,100,100,100,0,91,92,90,100,100,100,100
26,1,US,1,6,5,Colorado,3,2,3,3,4,3,5,1,4,4,3,4,3,1,4,3,3,4,4,4,1,4,2,3,4,4,3,4,2,3,3,4,2,3,3,1,2,4,4,5,2,4,3,2,2,3,4,2,2,3,3,3,2,2,2,1,4,3,4,3,2,1,4,3,5,3,3,2,5,3,4,3,5,5,4,3,2,4,3,3,3,3,3,5,1,4,2,4,3,3,4,4,2,5,3,4,2,4,2,3,6,6,7,7,5,6,5,5,5,1,4,4,4,2,6,5,5,6,2,4,73,68,85,83,25,63,75,85,58,80,74,59
25,1,US,1,8,5,texas,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,55,40,47,55,57,39,59,44,57,56,37
